time_s,current_A,soc,ocv_V,v_rc_V,v_terminal_V
3.010000000000000000e+02,1.000000000000000000e+00,8.515700483091741546e-01,3.941566130161705317e+00,1.159572884613845750e-02,3.879970401315567141e+00
3.020000000000000000e+02,1.000000000000000000e+00,8.514492753623142951e-01,3.941376018889277244e+00,1.180323104026504560e-02,3.879572787849012272e+00
3.030000000000000000e+02,1.000000000000000000e+00,8.513285024154544356e-01,3.941185953892847760e+00,1.200560998696433533e-02,3.879180343905883621e+00
3.040000000000000000e+02,1.000000000000000000e+00,8.512077294685945761e-01,3.940995935198405853e+00,1.220299217966600534e-02,3.878792943018740225e+00
3.050000000000000000e+02,1.000000000000000000e+00,8.510869565217347166e-01,3.940805962831919196e+00,1.239550098866583003e-02,3.878410461843253554e+00
3.060000000000000000e+02,1.000000000000000000e+00,8.509661835748748571e-01,3.940616036819324819e+00,1.258325673823612947e-02,3.878032780081088760e+00
3.070000000000000000e+02,1.000000000000000000e+00,8.508454106280149976e-01,3.940426157186534883e+00,1.276637678183235175e-02,3.877659780404702605e+00
3.080000000000000000e+02,1.000000000000000000e+00,8.507246376811551380e-01,3.940236323959433573e+00,1.294497557544280718e-02,3.877291348383991032e+00
3.090000000000000000e+02,1.000000000000000000e+00,8.506038647342952785e-01,3.940046537163880647e+00,1.311916474912738599e-02,3.876927372414753492e+00
3.100000000000000000e+02,1.000000000000000000e+00,8.504830917874354190e-01,3.939856796825706109e+00,1.328905317678998055e-02,3.876567743648916320e+00
3.110000000000000000e+02,1.000000000000000000e+00,8.503623188405755595e-01,3.939667102970716872e+00,1.345474704422821785e-02,3.876212355926488939e+00
3.120000000000000000e+02,1.000000000000000000e+00,8.502415458937157000e-01,3.939477455624689650e+00,1.361634991550303951e-02,3.875861105709186738e+00
3.130000000000000000e+02,1.000000000000000000e+00,8.501207729468558405e-01,3.939287854813374956e+00,1.377396279766961162e-02,3.875513892015705508e+00
3.140000000000000000e+02,1.000000000000000000e+00,8.499999999999959810e-01,3.939098300562498878e+00,1.392768420391002349e-02,3.875170616358588838e+00
3.150000000000000000e+02,1.000000000000000000e+00,8.498792270531361215e-01,3.938908792897758637e+00,1.407761021510723146e-02,3.874831182682651587e+00
3.160000000000000000e+02,1.000000000000000000e+00,8.497584541062762620e-01,3.938719331844823923e+00,1.422383453989873800e-02,3.874495497304925262e+00
3.170000000000000000e+02,1.000000000000000000e+00,8.496376811594164025e-01,3.938529917429340887e+00,1.436644857324754533e-02,3.874163468856093306e+00
3.180000000000000000e+02,1.000000000000000000e+00,8.495169082125565430e-01,3.938340549676925484e+00,1.450554145356697591e-02,3.873835008223358578e+00
3.190000000000000000e+02,1.000000000000000000e+00,8.493961352656966834e-01,3.938151228613167021e+00,1.464120011843508817e-02,3.873510028494731916e+00
3.200000000000000000e+02,1.000000000000000000e+00,8.492753623188368239e-01,3.937961954263630826e+00,1.477350935893348774e-02,3.873188444904697381e+00
3.210000000000000000e+02,1.000000000000000000e+00,8.491545893719769644e-01,3.937772726653851585e+00,1.490255187264451740e-02,3.872870174781207098e+00
3.220000000000000000e+02,1.000000000000000000e+00,8.490338164251171049e-01,3.937583545809340446e+00,1.502840831533993650e-02,3.872555137494000821e+00
3.230000000000000000e+02,1.000000000000000000e+00,8.489130434782572454e-01,3.937394411755580137e+00,1.515115735139340412e-02,3.872243254404186708e+00
3.240000000000000000e+02,1.000000000000000000e+00,8.487922705313973859e-01,3.937205324518024963e+00,1.527087570294827397e-02,3.871934448815076646e+00
3.250000000000000000e+02,1.000000000000000000e+00,8.486714975845375264e-01,3.937016284122103915e+00,1.538763819787143140e-02,3.871628645924232615e+00
3.260000000000000000e+02,1.000000000000000000e+00,8.485507246376776669e-01,3.936827290593220230e+00,1.550151781652314535e-02,3.871325772776697427e+00
3.270000000000000000e+02,1.000000000000000000e+00,8.484299516908178074e-01,3.936638343956746500e+00,1.561258573737216854e-02,3.871025758219374335e+00
3.280000000000000000e+02,1.000000000000000000e+00,8.483091787439579479e-01,3.936449444238032669e+00,1.572091138148459799e-02,3.870728532856548387e+00
3.290000000000000000e+02,1.000000000000000000e+00,8.481884057970980884e-01,3.936260591462398928e+00,1.582656245591430519e-02,3.870434029006484700e+00
3.300000000000000000e+02,1.000000000000000000e+00,8.480676328502382288e-01,3.936071785655138378e+00,1.592960499602203914e-02,3.870142180659116526e+00
3.310000000000000000e+02,1.000000000000000000e+00,8.479468599033783693e-01,3.935883026841517474e+00,1.603010340674968989e-02,3.869852923434768055e+00
3.320000000000000000e+02,1.000000000000000000e+00,8.478260869565185098e-01,3.935694315046776914e+00,1.612812050287546276e-02,3.869566194543901716e+00
3.330000000000000000e+02,1.000000000000000000e+00,8.477053140096586503e-01,3.935505650296128088e+00,1.622371754827516346e-02,3.869281932747853148e+00
3.340000000000000000e+02,1.000000000000000000e+00,8.475845410627987908e-01,3.935317032614758403e+00,1.631695429421411297e-02,3.869000078320544489e+00
3.350000000000000000e+02,1.000000000000000000e+00,8.474637681159389313e-01,3.935128462027824625e+00,1.640788901669363795e-02,3.868720573011131147e+00
3.360000000000000000e+02,1.000000000000000000e+00,8.473429951690790718e-01,3.934939938560457318e+00,1.649657855287546548e-02,3.868443360007582044e+00
3.370000000000000000e+02,1.000000000000000000e+00,8.472222222222192123e-01,3.934751462237762620e+00,1.658307833660679562e-02,3.868168383901156027e+00
3.380000000000000000e+02,1.000000000000000000e+00,8.471014492753593528e-01,3.934563033084816031e+00,1.666744243306826981e-02,3.867895590651747817e+00
3.390000000000000000e+02,1.000000000000000000e+00,8.469806763284994933e-01,3.934374651126668176e+00,1.674972357256646061e-02,3.867624927554101699e+00
3.400000000000000000e+02,1.000000000000000000e+00,8.468599033816396338e-01,3.934186316388341709e+00,1.682997318349203214e-02,3.867356343204849889e+00
3.410000000000000000e+02,1.000000000000000000e+00,8.467391304347797742e-01,3.933998028894831744e+00,1.690824142446415920e-02,3.867089787470367579e+00
3.420000000000000000e+02,1.000000000000000000e+00,8.466183574879199147e-01,3.933809788671105867e+00,1.698457721568129644e-02,3.866825211455424682e+00
3.430000000000000000e+02,1.000000000000000000e+00,8.464975845410600552e-01,3.933621595742106347e+00,1.705902826949789661e-02,3.866562567472608514e+00
3.440000000000000000e+02,1.000000000000000000e+00,8.463768115942001957e-01,3.933433450132745257e+00,1.713164112024618060e-02,3.866301809012499202e+00
3.450000000000000000e+02,1.000000000000000000e+00,8.462560386473403362e-01,3.933245351867911577e+00,1.720246115332161457e-02,3.866042890714590285e+00
3.460000000000000000e+02,1.000000000000000000e+00,8.461352657004804767e-01,3.933057300972463199e+00,1.727153263355026003e-02,3.865785768338913186e+00
3.470000000000000000e+02,1.000000000000000000e+00,8.460144927536206172e-01,3.932869297471231818e+00,1.733889873285572938e-02,3.865530398738376228e+00
3.480000000000000000e+02,1.000000000000000000e+00,8.458937198067607577e-01,3.932681341389021590e+00,1.740460155724303862e-02,3.865276739831778663e+00
3.490000000000000000e+02,1.000000000000000000e+00,8.457729468599008982e-01,3.932493432750612250e+00,1.746868217311623589e-02,3.865024750577496171e+00
3.500000000000000000e+02,1.000000000000000000e+00,8.456521739130410387e-01,3.932305571580751113e+00,1.753118063294624787e-02,3.864774390947804950e+00
3.510000000000000000e+02,1.000000000000000000e+00,8.455314009661811792e-01,3.932117757904163291e+00,1.759213600030496219e-02,3.864525621903858621e+00
3.520000000000000000e+02,1.000000000000000000e+00,8.454106280193213196e-01,3.931929991745542807e+00,1.765158637428124525e-02,3.864278405371261549e+00
3.530000000000000000e+02,1.000000000000000000e+00,8.452898550724614601e-01,3.931742273129557486e+00,1.770956891329410546e-02,3.864032704216263436e+00
3.540000000000000000e+02,1.000000000000000000e+00,8.451690821256016006e-01,3.931554602080849392e+00,1.776611985831791710e-02,3.863788482222531684e+00
3.550000000000000000e+02,1.000000000000000000e+00,8.450483091787417411e-01,3.931366978624030839e+00,1.782127455553421044e-02,3.863545704068496622e+00
3.560000000000000000e+02,1.000000000000000000e+00,8.449275362318818816e-01,3.931179402783687049e+00,1.787506747842418017e-02,3.863304335305262960e+00
3.570000000000000000e+02,1.000000000000000000e+00,8.448067632850220221e-01,3.930991874584377932e+00,1.792753224931574463e-02,3.863064342335062573e+00
3.580000000000000000e+02,1.000000000000000000e+00,8.446859903381621626e-01,3.930804394050633643e+00,1.797870166039858275e-02,3.862825692390235321e+00
3.590000000000000000e+02,1.000000000000000000e+00,8.445652173913023031e-01,3.930616961206957249e+00,1.802860769422032911e-02,3.862588353512736994e+00
3.600000000000000000e+02,1.000000000000000000e+00,8.444444444444424436e-01,3.930429576077826059e+00,1.807728154367669801e-02,3.862352294534149522e+00
3.610000000000000000e+02,1.000000000000000000e+00,8.443236714975825841e-01,3.930242238687687184e+00,1.812475363150806845e-02,3.862117485056179245e+00
3.620000000000000000e+02,1.000000000000000000e+00,8.442028985507227246e-01,3.930054949060963754e+00,1.817105362931468321e-02,3.861883895431649449e+00
3.630000000000000000e+02,1.000000000000000000e+00,8.440821256038628650e-01,3.929867707222048256e+00,1.821621047610236591e-02,3.861651496745945877e+00
3.640000000000000000e+02,1.000000000000000000e+00,8.439613526570030055e-01,3.929680513195306979e+00,1.826025239637033698e-02,3.861420260798936965e+00
3.650000000000000000e+02,1.000000000000000000e+00,8.438405797101431460e-01,3.929493367005077342e+00,1.830320691775245284e-02,3.861190160087324852e+00
3.660000000000000000e+02,1.000000000000000000e+00,8.437198067632832865e-01,3.929306268675672342e+00,1.834510088822286292e-02,3.860961167787449799e+00
3.670000000000000000e+02,1.000000000000000000e+00,8.435990338164234270e-01,3.929119218231373445e+00,1.838596049287687453e-02,3.860733257738496960e+00
3.680000000000000000e+02,1.000000000000000000e+00,8.434782608695635675e-01,3.928932215696438579e+00,1.842581127029749299e-02,3.860506404426141458e+00
3.690000000000000000e+02,1.000000000000000000e+00,8.433574879227037080e-01,3.928745261095095476e+00,1.846467812851785434e-02,3.860280582966577612e+00
3.700000000000000000e+02,1.000000000000000000e+00,8.432367149758438485e-01,3.928558354451543888e+00,1.850258536058957404e-02,3.860055769090954492e+00
3.710000000000000000e+02,1.000000000000000000e+00,8.431159420289839890e-01,3.928371495789956924e+00,1.853955665976668096e-02,3.859831939130190293e+00
3.720000000000000000e+02,1.000000000000000000e+00,8.429951690821241295e-01,3.928184685134481491e+00,1.857561513431467762e-02,3.859609070000166842e+00
3.730000000000000000e+02,1.000000000000000000e+00,8.428743961352642700e-01,3.927997922509233852e+00,1.861078332195395882e-02,3.859387139187280269e+00
3.740000000000000000e+02,1.000000000000000000e+00,8.427536231884044104e-01,3.927811207938305849e+00,1.864508320394662327e-02,3.859166124734359382e+00
3.750000000000000000e+02,1.000000000000000000e+00,8.426328502415445509e-01,3.927624541445758677e+00,1.867853621883546963e-02,3.858946005226923326e+00
3.760000000000000000e+02,1.000000000000000000e+00,8.425120772946846914e-01,3.927437923055626445e+00,1.871116327584379513e-02,3.858726759779782967e+00
3.770000000000000000e+02,1.000000000000000000e+00,8.423913043478248319e-01,3.927251352791918393e+00,1.874298476794432691e-02,3.858508368023974455e+00
3.780000000000000000e+02,1.000000000000000000e+00,8.422705314009649724e-01,3.927064830678611784e+00,1.877402058460550874e-02,3.858290810094006318e+00
3.790000000000000000e+02,1.000000000000000000e+00,8.421497584541051129e-01,3.926878356739659903e+00,1.880429012422305327e-02,3.858074066615436948e+00
3.800000000000000000e+02,1.000000000000000000e+00,8.420289855072452534e-01,3.926691930998986724e+00,1.883381230624457670e-02,3.857858118692742533e+00
3.810000000000000000e+02,1.000000000000000000e+00,8.419082125603853939e-01,3.926505553480487354e+00,1.886260558299487564e-02,3.857642947897492736e+00
3.820000000000000000e+02,1.000000000000000000e+00,8.417874396135255344e-01,3.926319224208029812e+00,1.889068795120921532e-02,3.857428536256820806e+00
3.830000000000000000e+02,1.000000000000000000e+00,8.416666666666656749e-01,3.926132943205455916e+00,1.891807696328189070e-02,3.857214866242174356e+00
3.840000000000000000e+02,1.000000000000000000e+00,8.415458937198058154e-01,3.925946710496577730e+00,1.894478973823703408e-02,3.857001920758341029e+00
3.850000000000000000e+02,1.000000000000000000e+00,8.414251207729459558e-01,3.925760526105181558e+00,1.897084297242856987e-02,3.856789683132753055e+00
3.860000000000000000e+02,1.000000000000000000e+00,8.413043478260860963e-01,3.925574390055023510e+00,1.899625294997596761e-02,3.856578137105047599e+00
3.870000000000000000e+02,1.000000000000000000e+00,8.411835748792262368e-01,3.925388302369833049e+00,1.902103555294236414e-02,3.856367266816890904e+00
3.880000000000000000e+02,1.000000000000000000e+00,8.410628019323663773e-01,3.925202263073310771e+00,1.904520627126135221e-02,3.856157056802049787e+00
3.890000000000000000e+02,1.000000000000000000e+00,8.409420289855065178e-01,3.925016272189132405e+00,1.906878021241870461e-02,3.855947491976714048e+00
3.900000000000000000e+02,1.000000000000000000e+00,8.408212560386466583e-01,3.924830329740941703e+00,1.909177211089504306e-02,3.855738557630046692e+00
3.910000000000000000e+02,1.000000000000000000e+00,8.407004830917867988e-01,3.924644435752358440e+00,1.911419633737536719e-02,3.855530239414983296e+00
3.920000000000000000e+02,1.000000000000000000e+00,8.405797101449269393e-01,3.924458590246971301e+00,1.913606690773119595e-02,3.855322523339240082e+00
3.930000000000000000e+02,1.000000000000000000e+00,8.404589371980670798e-01,3.924272793248341884e+00,1.915739749178094892e-02,3.855115395756560925e+00
3.940000000000000000e+02,1.000000000000000000e+00,8.403381642512072203e-01,3.924087044780005584e+00,1.917820142183402493e-02,3.854908843358171744e+00
3.950000000000000000e+02,1.000000000000000000e+00,8.402173913043473608e-01,3.923901344865468488e+00,1.919849170102393490e-02,3.854702853164444942e+00
3.960000000000000000e+02,1.000000000000000000e+00,8.400966183574875012e-01,3.923715693528207371e+00,1.921828101143567558e-02,3.854497412516771693e+00
3.970000000000000000e+02,1.000000000000000000e+00,8.399758454106276417e-01,3.923530090791674141e+00,1.923758172203245131e-02,3.854292509069642048e+00
3.980000000000000000e+02,1.000000000000000000e+00,8.398550724637677822e-01,3.923344536679290506e+00,1.925640589638667743e-02,3.854088130782904020e+00
3.990000000000000000e+02,1.000000000000000000e+00,8.397342995169079227e-01,3.923159031214449755e+00,1.927476530022010498e-02,3.853884265914229612e+00
4.000000000000000000e+02,1.000000000000000000e+00,8.396135265700480632e-01,3.922973574420519860e+00,1.929267140875777845e-02,3.853680903011762471e+00
4.010000000000000000e+02,1.000000000000000000e+00,8.394927536231882037e-01,3.922788166320836822e+00,1.931013541390042346e-02,3.853478030906936525e+00
4.020000000000000000e+02,1.000000000000000000e+00,8.393719806763283442e-01,3.922602806938713549e+00,1.932716823121976082e-02,3.853275638707494011e+00
4.030000000000000000e+02,1.000000000000000000e+00,8.392512077294684847e-01,3.922417496297430528e+00,1.934378050678107683e-02,3.853073715790649612e+00
4.040000000000000000e+02,1.000000000000000000e+00,8.391304347826086252e-01,3.922232234420242492e+00,1.935998262379737614e-02,3.852872251796445102e+00
4.050000000000000000e+02,1.000000000000000000e+00,8.390096618357487657e-01,3.922047021330373529e+00,1.937578470911921480e-02,3.852671236621254547e+00
4.060000000000000000e+02,1.000000000000000000e+00,8.388888888888889062e-01,3.921861857051024192e+00,1.939119663956432107e-02,3.852470660411460024e+00
4.070000000000000000e+02,1.000000000000000000e+00,8.387681159420290466e-01,3.921676741605362171e+00,1.940622804809092466e-02,3.852270513557271236e+00
4.080000000000000000e+02,1.000000000000000000e+00,8.386473429951691871e-01,3.921491675016530731e+00,1.942088832981866964e-02,3.852070786686712101e+00
4.090000000000000000e+02,1.000000000000000000e+00,8.385265700483093276e-01,3.921306657307642496e+00,1.943518664790086503e-02,3.851871470659741892e+00
4.100000000000000000e+02,1.000000000000000000e+00,8.384057971014494681e-01,3.921121688501783442e+00,1.944913193925176462e-02,3.851672556562531824e+00
4.110000000000000000e+02,1.000000000000000000e+00,8.382850241545896086e-01,3.920936768622009350e+00,1.946273292013242159e-02,3.851474035701877074e+00
4.120000000000000000e+02,1.000000000000000000e+00,8.381642512077297491e-01,3.920751897691350685e+00,1.947599809159863277e-02,3.851275899599752250e+00
4.130000000000000000e+02,1.000000000000000000e+00,8.380434782608698896e-01,3.920567075732807716e+00,1.948893574481438615e-02,3.851078139987993421e+00
4.140000000000000000e+02,1.000000000000000000e+00,8.379227053140100301e-01,3.920382302769353622e+00,1.950155396623409407e-02,3.850880748803119591e+00
4.150000000000000000e+02,1.000000000000000000e+00,8.378019323671501706e-01,3.920197578823932716e+00,1.951386064265690432e-02,3.850683718181275861e+00
4.160000000000000000e+02,1.000000000000000000e+00,8.376811594202903111e-01,3.920012903919460001e+00,1.952586346615619445e-02,3.850487040453304033e+00
4.170000000000000000e+02,1.000000000000000000e+00,8.375603864734304516e-01,3.919828278078825168e+00,1.953756993888737872e-02,3.850290708139938012e+00
4.180000000000000000e+02,1.000000000000000000e+00,8.374396135265705921e-01,3.919643701324886820e+00,1.954898737777699402e-02,3.850094713947109781e+00
4.190000000000000000e+02,1.000000000000000000e+00,8.373188405797107325e-01,3.919459173680477360e+00,1.956012291909601380e-02,3.849899050761381503e+00
4.200000000000000000e+02,1.000000000000000000e+00,8.371980676328508730e-01,3.919274695168399436e+00,1.957098352292025237e-02,3.849703711645479309e+00
4.210000000000000000e+02,1.000000000000000000e+00,8.370772946859910135e-01,3.919090265811427720e+00,1.958157597748064541e-02,3.849508689833947450e+00
4.220000000000000000e+02,1.000000000000000000e+00,8.369565217391311540e-01,3.918905885632308461e+00,1.959190690340610608e-02,3.849313978728902352e+00
4.230000000000000000e+02,1.000000000000000000e+00,8.368357487922712945e-01,3.918721554653761263e+00,1.960198275786163846e-02,3.849119571895899927e+00
4.240000000000000000e+02,1.000000000000000000e+00,8.367149758454114350e-01,3.918537272898474200e+00,1.961180983858427582e-02,3.848925463059889918e+00
4.250000000000000000e+02,1.000000000000000000e+00,8.365942028985515755e-01,3.918353040389110920e+00,1.962139428781936590e-02,3.848731646101291926e+00
4.260000000000000000e+02,1.000000000000000000e+00,8.364734299516917160e-01,3.918168857148303985e+00,1.963074209615968055e-02,3.848538115052144271e+00
4.270000000000000000e+02,1.000000000000000000e+00,8.363526570048318565e-01,3.917984723198657537e+00,1.963985910628973305e-02,3.848344864092367867e+00
4.280000000000000000e+02,1.000000000000000000e+00,8.362318840579719970e-01,3.917800638562747295e+00,1.964875101663763474e-02,3.848151887546110039e+00
4.290000000000000000e+02,1.000000000000000000e+00,8.361111111111121375e-01,3.917616603263123665e+00,1.965742338493681185e-02,3.847959179878186919e+00
4.300000000000000000e+02,1.000000000000000000e+00,8.359903381642522779e-01,3.917432617322304189e+00,1.966588163169975811e-02,3.847766735690604456e+00
4.310000000000000000e+02,1.000000000000000000e+00,8.358695652173924184e-01,3.917248680762781987e+00,1.967413104360603987e-02,3.847574549719176229e+00
4.320000000000000000e+02,1.000000000000000000e+00,8.357487922705325589e-01,3.917064793607019091e+00,1.968217677680664246e-02,3.847382616830212765e+00
4.330000000000000000e+02,1.000000000000000000e+00,8.356280193236726994e-01,3.916880955877448667e+00,1.969002386014672562e-02,3.847190932017302334e+00
4.340000000000000000e+02,1.000000000000000000e+00,8.355072463768128399e-01,3.916697167596478568e+00,1.969767719830882099e-02,3.846999490398169907e+00
4.350000000000000000e+02,1.000000000000000000e+00,8.353864734299529804e-01,3.916513428786485118e+00,1.970514157487841811e-02,3.846808287211606725e+00
4.360000000000000000e+02,1.000000000000000000e+00,8.352657004830931209e-01,3.916329739469817106e+00,1.971242165533385743e-02,3.846617317814483350e+00
4.370000000000000000e+02,1.000000000000000000e+00,8.351449275362332614e-01,3.916146099668795788e+00,1.971952198996241093e-02,3.846426577678833336e+00
4.380000000000000000e+02,1.000000000000000000e+00,8.350241545893734019e-01,3.915962509405712666e+00,1.972644701670435777e-02,3.846236062389008392e+00
4.390000000000000000e+02,1.000000000000000000e+00,8.349033816425135424e-01,3.915778968702829932e+00,1.973320106392683834e-02,3.846045767638903268e+00
4.400000000000000000e+02,1.000000000000000000e+00,8.347826086956536829e-01,3.915595477582384909e+00,1.973978835312923188e-02,3.845855689229255692e+00
4.410000000000000000e+02,1.000000000000000000e+00,8.346618357487938233e-01,3.915412036066581614e+00,1.974621300158172291e-02,3.845665823065000044e+00
4.420000000000000000e+02,1.000000000000000000e+00,8.345410628019339638e-01,3.915228644177599637e+00,1.975247902489873572e-02,3.845476165152700965e+00
4.430000000000000000e+02,1.000000000000000000e+00,8.344202898550741043e-01,3.915045301937587485e+00,1.975859033954881910e-02,3.845286711598038920e+00
4.440000000000000000e+02,1.000000000000000000e+00,8.342995169082142448e-01,3.914862009368665241e+00,1.976455076530257010e-02,3.845097458603362828e+00
4.450000000000000000e+02,1.000000000000000000e+00,8.341787439613543853e-01,3.914678766492924566e+00,1.977036402762011313e-02,3.844908402465304853e+00
4.460000000000000000e+02,1.000000000000000000e+00,8.340579710144945258e-01,3.914495573332430478e+00,1.977603375997963320e-02,3.844719539572451161e+00
4.470000000000000000e+02,1.000000000000000000e+00,8.339371980676346663e-01,3.914312429909215574e+00,1.978156350614842032e-02,3.844530866403067293e+00
4.480000000000000000e+02,1.000000000000000000e+00,8.338164251207748068e-01,3.914129336245288027e+00,1.978695672239783737e-02,3.844342379522890152e+00
4.490000000000000000e+02,1.000000000000000000e+00,8.336956521739149473e-01,3.913946292362624035e+00,1.979221677966360587e-02,3.844154075582960406e+00
4.500000000000000000e+02,1.000000000000000000e+00,8.335748792270550878e-01,3.913763298283173153e+00,1.979734696565274912e-02,3.843965951317520613e+00
4.510000000000000000e+02,1.000000000000000000e+00,8.334541062801952283e-01,3.913580354028853847e+00,1.980235048689850744e-02,3.843778003541955535e+00
4.520000000000000000e+02,1.000000000000000000e+00,8.333333333333353687e-01,3.913397459621559271e+00,1.980723047076454052e-02,3.843590229150795068e+00
4.530000000000000000e+02,1.000000000000000000e+00,8.332125603864755092e-01,3.913214615083151493e+00,1.981198996739962082e-02,3.843402625115752258e+00
4.540000000000000000e+02,1.000000000000000000e+00,8.330917874396156497e-01,3.913031820435464603e+00,1.981663195164408073e-02,3.843215188483820821e+00
4.550000000000000000e+02,1.000000000000000000e+00,8.329710144927557902e-01,3.912849075700303381e+00,1.982115932488918292e-02,3.843027916375414410e+00
4.560000000000000000e+02,1.000000000000000000e+00,8.328502415458959307e-01,3.912666380899445073e+00,1.982557491689058288e-02,3.842840805982554730e+00
4.570000000000000000e+02,1.000000000000000000e+00,8.327294685990360712e-01,3.912483736054637173e+00,1.982988148753702176e-02,3.842653854567100513e+00
4.580000000000000000e+02,1.000000000000000000e+00,8.326086956521762117e-01,3.912301141187598752e+00,1.983408172857534235e-02,3.842467059459023559e+00
4.590000000000000000e+02,1.000000000000000000e+00,8.324879227053163522e-01,3.912118596320019570e+00,1.983817826529292450e-02,3.842280418054726976e+00
4.600000000000000000e+02,1.000000000000000000e+00,8.323671497584564927e-01,3.911936101473561855e+00,1.984217365815857045e-02,3.842093927815403376e+00
4.610000000000000000e+02,1.000000000000000000e+00,8.322463768115966332e-01,3.911753656669857193e+00,1.984607040442288098e-02,3.841907586265434382e+00
4.620000000000000000e+02,1.000000000000000000e+00,8.321256038647367737e-01,3.911571261930510079e+00,1.984987093967912480e-02,3.841721390990830987e+00
4.630000000000000000e+02,1.000000000000000000e+00,8.320048309178769141e-01,3.911388917277095700e+00,1.985357763938555217e-02,3.841535339637710322e+00
4.640000000000000000e+02,1.000000000000000000e+00,8.318840579710170546e-01,3.911206622731159488e+00,1.985719282035014119e-02,3.841349429910809743e+00
4.650000000000000000e+02,1.000000000000000000e+00,8.317632850241571951e-01,3.911024378314218897e+00,1.986071874217868252e-02,3.841163659572040423e+00
4.660000000000000000e+02,1.000000000000000000e+00,8.316425120772973356e-01,3.910842184047762959e+00,1.986415760868709413e-02,3.840978026439076043e+00
4.670000000000000000e+02,1.000000000000000000e+00,8.315217391304374761e-01,3.910660039953250511e+00,1.986751156927889228e-02,3.840792528383971671e+00
4.680000000000000000e+02,1.000000000000000000e+00,8.314009661835776166e-01,3.910477946052112408e+00,1.987078272028862391e-02,3.840607163331823948e+00
4.690000000000000000e+02,1.000000000000000000e+00,8.312801932367177571e-01,3.910295902365751086e+00,1.987397310629215874e-02,3.840421929259459244e+00
4.700000000000000000e+02,1.000000000000000000e+00,8.311594202898578976e-01,3.910113908915538339e+00,1.987708472138460108e-02,3.840236824194153797e+00
4.710000000000000000e+02,1.000000000000000000e+00,8.310386473429980381e-01,3.909931965722817981e+00,1.988011951042667827e-02,3.840051846212391595e+00
4.720000000000000000e+02,1.000000000000000000e+00,8.309178743961381786e-01,3.909750072808906296e+00,1.988307937026033076e-02,3.839866993438646237e+00
4.730000000000000000e+02,1.000000000000000000e+00,8.307971014492783191e-01,3.909568230195087590e+00,1.988596615089430544e-02,3.839682264044193438e+00
4.740000000000000000e+02,1.000000000000000000e+00,8.306763285024184595e-01,3.909386437902619971e+00,1.988878165666047373e-02,3.839497656245959512e+00
4.750000000000000000e+02,1.000000000000000000e+00,8.305555555555586000e-01,3.909204695952731345e+00,1.989152764734158918e-02,3.839313168305389823e+00
4.760000000000000000e+02,1.000000000000000000e+00,8.304347826086987405e-01,3.909023004366620757e+00,1.989420583927122010e-02,3.839128798527349673e+00
4.770000000000000000e+02,1.000000000000000000e+00,8.303140096618388810e-01,3.908841363165458827e+00,1.989681790640650261e-02,3.838944545259052710e+00
4.780000000000000000e+02,1.000000000000000000e+00,8.301932367149790215e-01,3.908659772370385532e+00,1.989936548137442862e-02,3.838760406889011101e+00
4.790000000000000000e+02,1.000000000000000000e+00,8.300724637681191620e-01,3.908478232002513320e+00,1.990185015649227965e-02,3.838576381846021235e+00
4.800000000000000000e+02,1.000000000000000000e+00,8.299516908212593025e-01,3.908296742082925768e+00,1.990427348476288966e-02,3.838392468598163187e+00
4.810000000000000000e+02,1.000000000000000000e+00,8.298309178743994430e-01,3.908115302632675814e+00,1.990663698084531655e-02,3.838208665651830831e+00
4.820000000000000000e+02,1.000000000000000000e+00,8.297101449275395835e-01,3.907933913672788862e+00,1.990894212200154667e-02,3.838024971550787701e+00
4.830000000000000000e+02,1.000000000000000000e+00,8.295893719806797240e-01,3.907752575224261449e+00,1.991119034901984303e-02,3.837841384875241957e+00
4.840000000000000000e+02,1.000000000000000000e+00,8.294685990338198645e-01,3.907571287308058583e+00,1.991338306711527492e-02,3.837657904240943552e+00
4.850000000000000000e+02,1.000000000000000000e+00,8.293478260869600049e-01,3.907390049945119515e+00,1.991552164680803622e-02,3.837474528298311593e+00
4.860000000000000000e+02,1.000000000000000000e+00,8.292270531401001454e-01,3.907208863156352407e+00,1.991760742478004831e-02,3.837291255731572370e+00
4.870000000000000000e+02,1.000000000000000000e+00,8.291062801932402859e-01,3.907027726962635672e+00,1.991964170471044113e-02,3.837108085257925350e+00
4.880000000000000000e+02,1.000000000000000000e+00,8.289855072463804264e-01,3.906846641384820629e+00,1.992162575809039438e-02,3.836925015626730495e+00
4.890000000000000000e+02,1.000000000000000000e+00,8.288647342995205669e-01,3.906665606443728400e+00,1.992356082501785600e-02,3.836742045618710684e+00
4.900000000000000000e+02,1.000000000000000000e+00,8.287439613526607074e-01,3.906484622160149911e+00,1.992544811497264784e-02,3.836559174045177656e+00
4.910000000000000000e+02,1.000000000000000000e+00,8.286231884058008479e-01,3.906303688554848996e+00,1.992728880757242693e-02,3.836376399747276622e+00
4.920000000000000000e+02,1.000000000000000000e+00,8.285024154589409884e-01,3.906122805648559293e+00,1.992908405330998806e-02,3.836193721595249517e+00
4.930000000000000000e+02,1.000000000000000000e+00,8.283816425120811289e-01,3.905941973461984240e+00,1.993083497427235867e-02,3.836011138487712024e+00
4.940000000000000000e+02,1.000000000000000000e+00,8.282608695652212694e-01,3.905761192015799299e+00,1.993254266484213721e-02,3.835828649350957242e+00
