time_s,current_A,soc_true,soc_ekf,ocv_V,v_rc_V,v_terminal_V
6.320000000000000000e+02,-1.500000000000000000e+00,8.333333333333371451e-01,8.383467332358461865e-01,3.913397459621561936e+00,-1.578460920449153981e-02,4.004182068826053431e+00
6.330000000000000000e+02,-1.500000000000000000e+00,8.335144927536269899e-01,8.387927465211001410e-01,3.913671819926505702e+00,-1.613558845378427337e-02,4.004807408380290035e+00
6.340000000000000000e+02,-1.500000000000000000e+00,8.336956521739168346e-01,8.392366791315221120e-01,3.913946292362626700e+00,-1.647790199453573814e-02,4.005424194357162904e+00
6.350000000000000000e+02,-1.500000000000000000e+00,8.338768115942066794e-01,8.396783475656861562e-01,3.914220876855969866e+00,-1.681176378385215719e-02,4.006032640639822340e+00
6.360000000000000000e+02,-1.500000000000000000e+00,8.340579710144965242e-01,8.401175841411209211e-01,3.914495573332433587e+00,-1.713738249621997445e-02,4.006632955828653309e+00
6.370000000000000000e+02,-1.500000000000000000e+00,8.342391304347863690e-01,8.405542361065538870e-01,3.914770381717770587e+00,-1.745496165393421034e-02,4.007225343371705328e+00
6.380000000000000000e+02,-1.500000000000000000e+00,8.344202898550762137e-01,8.409881647942956118e-01,3.915045301937590594e+00,-1.776469975430651493e-02,4.007810001691897384e+00
6.390000000000000000e+02,-1.500000000000000000e+00,8.346014492753660585e-01,8.414192448114361511e-01,3.915320333917356344e+00,-1.806679039373244866e-02,4.008387124311089345e+00
6.400000000000000000e+02,-1.500000000000000000e+00,8.347826086956559033e-01,8.418473632684634334e-01,3.915595477582388462e+00,-1.836142238869553980e-02,4.008956899971083843e+00
6.410000000000000000e+02,-1.500000000000000000e+00,8.349637681159457481e-01,8.422724190440070702e-01,3.915870732857859693e+00,-1.864877989378372486e-02,4.009519512751643866e+00
6.420000000000000000e+02,-1.500000000000000000e+00,8.351449275362355928e-01,8.426943220843823301e-01,3.916146099668798897e+00,-1.892904251679196348e-02,4.010075142185590913e+00
6.430000000000000000e+02,-1.500000000000000000e+00,8.353260869565254376e-01,8.431129927367017052e-01,3.916421577940093712e+00,-1.920238543098295655e-02,4.010623963371076961e+00
6.440000000000000000e+02,-1.500000000000000000e+00,8.355072463768152824e-01,8.435283611142071480e-01,3.916697167596482121e+00,-1.946897948457614394e-02,4.011166147081058675e+00
6.450000000000000000e+02,-1.500000000000000000e+00,8.356884057971051272e-01,8.439403664927339621e-01,3.916972868562562660e+00,-1.972899130753339239e-02,4.011701859870096420e+00
6.460000000000000000e+02,-1.500000000000000000e+00,8.358695652173949719e-01,8.443489567369358850e-01,3.917248680762786428e+00,-1.998258341570815361e-02,4.012231264178494961e+00
6.470000000000000000e+02,-1.500000000000000000e+00,8.360507246376848167e-01,8.447540877552094374e-01,3.917524604121461085e+00,-2.022991431242315841e-02,4.012754518433884421e+00
6.480000000000000000e+02,-1.500000000000000000e+00,8.362318840579746615e-01,8.451557229821133888e-01,3.917800638562751736e+00,-2.047113858754015872e-02,4.013271777150292152e+00
6.490000000000000000e+02,-1.500000000000000000e+00,8.364130434782645063e-01,8.455538328871735620e-01,3.918076784010677382e+00,-2.070640701408361928e-02,4.013783191024761443e+00
6.500000000000000000e+02,-1.500000000000000000e+00,8.365942028985543510e-01,8.459483945089545376e-01,3.918353040389115360e+00,-2.093586664247876553e-02,4.014288907031594356e+00
6.510000000000000000e+02,-1.500000000000000000e+00,8.367753623188441958e-01,8.463393910133650833e-01,3.918629407621798233e+00,-2.115966089246288859e-02,4.014789068514261317e+00
6.520000000000000000e+02,-1.500000000000000000e+00,8.369565217391340406e-01,8.467268112751041853e-01,3.918905885632312902e+00,-2.137792964272735088e-02,4.015283815275040524e+00
6.530000000000000000e+02,-1.500000000000000000e+00,8.371376811594238854e-01,8.471106494813094301e-01,3.919182474344107714e+00,-2.159080931834631706e-02,4.015773283662453785e+00
6.540000000000000000e+02,-1.500000000000000000e+00,8.373188405797137301e-01,8.474909047563834452e-01,3.919459173680481801e+00,-2.179843297604687133e-02,4.016257606656528978e+00
6.550000000000000000e+02,-1.500000000000000000e+00,8.375000000000035749e-01,8.478675808070408326e-01,3.919735983564596182e+00,-2.200093038737379811e-02,4.016736913951969967e+00
6.560000000000000000e+02,-1.500000000000000000e+00,8.376811594202934197e-01,8.482406855866926332e-01,3.920012903919465330e+00,-2.219842811980102942e-02,4.017211332039266836e+00
6.570000000000000000e+02,-1.500000000000000000e+00,8.378623188405832645e-01,8.486102309782861397e-01,3.920289934667960718e+00,-2.239104961584042694e-02,4.017680984283801493e+00
6.580000000000000000e+02,-1.500000000000000000e+00,8.380434782608731092e-01,8.489762324946955596e-01,3.920567075732813045e+00,-2.257891527019737637e-02,4.018145991003010842e+00
6.590000000000000000e+02,-1.500000000000000000e+00,8.382246376811629540e-01,8.493387089959010261e-01,3.920844327036606902e+00,-2.276214250502139880e-02,4.018606469541628812e+00
6.600000000000000000e+02,-1.500000000000000000e+00,8.384057971014527988e-01,8.496976824221206259e-01,3.921121688501787883e+00,-2.294084584329881063e-02,4.019062534345087201e+00
6.610000000000000000e+02,-1.500000000000000000e+00,8.385869565217426436e-01,8.500531775421508174e-01,3.921399160050655919e+00,-2.311513698043332274e-02,4.019514297031089534e+00
6.620000000000000000e+02,-1.500000000000000000e+00,8.387681159420324883e-01,8.504052217161621741e-01,3.921676741605367500e+00,-2.328512485405930324e-02,4.019961866459427213e+00
6.630000000000000000e+02,-1.500000000000000000e+00,8.389492753623223331e-01,8.507538446722783254e-01,3.921954433087941005e+00,-2.345091571213133927e-02,4.020405348800072609e+00
6.640000000000000000e+02,-1.500000000000000000e+00,8.391304347826121779e-01,8.510990782962142287e-01,3.922232234420246932e+00,-2.361261317933268170e-02,4.020844847599580163e+00
6.650000000000000000e+02,-1.500000000000000000e+00,8.393115942029020227e-01,8.514409564333577096e-01,3.922510145524018554e+00,-2.377031832184402574e-02,4.021280463845863018e+00
6.660000000000000000e+02,-1.500000000000000000e+00,8.394927536231918674e-01,8.517795147026686609e-01,3.922788166320843484e+00,-2.392412971051318185e-02,4.021712296031356715e+00
6.670000000000000000e+02,-1.500000000000000000e+00,8.396739130434817122e-01,8.521147903217797248e-01,3.923066296732167224e+00,-2.407414348246504979e-02,4.022140440214632129e+00
6.680000000000000000e+02,-1.500000000000000000e+00,8.398550724637715570e-01,8.524468219427491222e-01,3.923344536679296279e+00,-2.422045340119046569e-02,4.022564990080486957e+00
6.690000000000000000e+02,-1.500000000000000000e+00,8.400362318840614018e-01,8.527756494978947499e-01,3.923622886083391048e+00,-2.436315091515142348e-02,4.022986036998542403e+00
6.700000000000000000e+02,-1.500000000000000000e+00,8.402173913043512465e-01,8.531013140552249352e-01,3.923901344865474261e+00,-2.450232521493934598e-02,4.023403670080413441e+00
6.710000000000000000e+02,-1.500000000000000000e+00,8.403985507246410913e-01,8.534238576829180634e-01,3.924179912946423876e+00,-2.463806328902211004e-02,4.023817976235446459e+00
6.720000000000000000e+02,-1.500000000000000000e+00,8.405797101449309361e-01,8.537433233224173135e-01,3.924458590246977074e+00,-2.477044997811466559e-02,4.024229040225091758e+00
6.730000000000000000e+02,-1.500000000000000000e+00,8.407608695652207809e-01,8.540597546696678810e-01,3.924737376687730706e+00,-2.489956802820724943e-02,4.024636944715938469e+00
6.740000000000000000e+02,-1.500000000000000000e+00,8.409420289855106256e-01,8.543731960640508216e-01,3.925016272189138178e+00,-2.502549814228431646e-02,4.025041770331422519e+00
6.750000000000000000e+02,-1.500000000000000000e+00,8.411231884058004704e-01,8.546836923846335976e-01,3.925295276671514344e+00,-2.514831903076653746e-02,4.025443595702281385e+00
6.760000000000000000e+02,-1.500000000000000000e+00,8.413043478260903152e-01,8.549912889533082261e-01,3.925574390055030172e+00,-2.526810746070737648e-02,4.025842497515737861e+00
6.770000000000000000e+02,-1.500000000000000000e+00,8.414855072463801600e-01,8.552960314444550960e-01,3.925853612259715852e+00,-2.538493830377498706e-02,4.026238550563491003e+00
6.780000000000000000e+02,-1.500000000000000000e+00,8.416666666666700047e-01,8.555979658007933919e-01,3.926132943205463022e+00,-2.549888458304945538e-02,4.026631827788512474e+00
6.790000000000000000e+02,-1.500000000000000000e+00,8.418478260869598495e-01,8.558971381550459778e-01,3.926412382812018986e+00,-2.561001751866459272e-02,4.027022400330682927e+00
6.800000000000000000e+02,-1.500000000000000000e+00,8.420289855072496943e-01,8.561935947571245320e-01,3.926691930998993385e+00,-2.571840657232284111e-02,4.027410337571316390e+00
6.810000000000000000e+02,-1.500000000000000000e+00,8.422101449275395391e-01,8.564873819064965366e-01,3.926971587685853304e+00,-2.582411949071110324e-02,4.027795707176563766e+00
6.820000000000000000e+02,-1.500000000000000000e+00,8.423913043478293838e-01,8.567785458894809913e-01,3.927251352791925054e+00,-2.592722234784461746e-02,4.028178575139769180e+00
6.830000000000000000e+02,-1.500000000000000000e+00,8.425724637681192286e-01,8.570671329211617673e-01,3.927531226236396833e+00,-2.602777958636537381e-02,4.028559005822762273e+00
6.840000000000000000e+02,-1.500000000000000000e+00,8.427536231884090734e-01,8.573531890916736842e-01,3.927811207938312510e+00,-2.612585405782086312e-02,4.028937061996133551e+00
6.850000000000000000e+02,-1.500000000000000000e+00,8.429347826086989182e-01,8.576367603165923059e-01,3.928091297816580507e+00,-2.622150706194834383e-02,4.029312804878529164e+00
6.860000000000000000e+02,-1.500000000000000000e+00,8.431159420289887629e-01,8.579178922912252814e-01,3.928371495789964918e+00,-2.631479838498916243e-02,4.029686294174954497e+00
6.870000000000000000e+02,-1.500000000000000000e+00,8.432971014492786077e-01,8.581966304485344477e-01,3.928651801777091279e+00,-2.640578633705710845e-02,4.030057588114148714e+00
6.880000000000000000e+02,-1.500000000000000000e+00,8.434782608695684525e-01,8.584730199205035106e-01,3.928932215696446573e+00,-2.649452778858413585e-02,4.030426743485030272e+00
6.890000000000000000e+02,-1.500000000000000000e+00,8.436594202898582973e-01,8.587471055027564582e-01,3.929212737466375227e+00,-2.658107820586622788e-02,4.030793815672240932e+00
6.900000000000000000e+02,-1.500000000000000000e+00,8.438405797101481420e-01,8.590189316222001104e-01,3.929493367005085336e+00,-2.666549168573164111e-02,4.031158858690816693e+00
6.910000000000000000e+02,-1.500000000000000000e+00,8.440217391304379868e-01,8.592885423075327100e-01,3.929774104230641996e+00,-2.674782098935318125e-02,4.031521925219995417e+00
6.920000000000000000e+02,-1.500000000000000000e+00,8.442028985507278316e-01,8.595559811624584601e-01,3.930054949060971747e+00,-2.682811757522566079e-02,4.031883066636197555e+00
6.930000000000000000e+02,-1.500000000000000000e+00,8.443840579710176764e-01,8.598212913414069458e-01,3.930335901413863908e+00,-2.690643163132912241e-02,4.032242333045193305e+00
6.940000000000000000e+02,-1.500000000000000000e+00,8.445652173913075211e-01,8.600845155276335419e-01,3.930616961206965243e+00,-2.698281210649797202e-02,4.032599773313463309e+00
6.950000000000000000e+02,-1.500000000000000000e+00,8.447463768115973659e-01,8.603456959135449278e-01,3.930898128357786181e+00,-2.705730674101558542e-02,4.032955435098801722e+00
6.960000000000000000e+02,-1.500000000000000000e+00,8.449275362318872107e-01,8.606048741831027193e-01,3.931179402783695931e+00,-2.712996209645354359e-02,4.033309364880149239e+00
6.970000000000000000e+02,-1.500000000000000000e+00,8.451086956521770555e-01,8.608620914961925275e-01,3.931460784401924702e+00,-2.720082358477412393e-02,4.033661607986698705e+00
6.980000000000000000e+02,-1.500000000000000000e+00,8.452898550724669002e-01,8.611173884748120066e-01,3.931742273129566811e+00,-2.726993549671426556e-02,4.034012208626281293e+00
6.990000000000000000e+02,-1.500000000000000000e+00,8.454710144927567450e-01,8.613708051909805263e-01,3.932023868883573137e+00,-2.733734102946871677e-02,4.034361209913042146e+00
7.000000000000000000e+02,-1.500000000000000000e+00,8.456521739130465898e-01,8.616223811562447876e-01,3.932305571580759995e+00,-2.740308231368968409e-02,4.034708653894449881e+00
7.010000000000000000e+02,-1.500000000000000000e+00,8.458333333333364346e-01,8.618721553126847956e-01,3.932587381137803817e+00,-2.746720043981986520e-02,4.035054581577623978e+00
7.020000000000000000e+02,-1.500000000000000000e+00,8.460144927536262793e-01,8.621201660253098309e-01,3.932869297471240255e+00,-2.752973548377531110e-02,4.035399032955015564e+00
7.030000000000000000e+02,-1.500000000000000000e+00,8.461956521739161241e-01,8.623664510757725887e-01,3.933151320497470849e+00,-2.759072653199418426e-02,4.035742047029465596e+00
7.040000000000000000e+02,-1.500000000000000000e+00,8.463768115942059689e-01,8.626110476572858010e-01,3.933433450132754583e+00,-2.765021170586704977e-02,4.036083661838621772e+00
7.050000000000000000e+02,-1.500000000000000000e+00,8.465579710144958137e-01,8.628539923706786130e-01,3.933715686293216773e+00,-2.770822818556398573e-02,4.036423914478780794e+00
7.060000000000000000e+02,-1.500000000000000000e+00,8.467391304347856584e-01,8.630953212214991233e-01,3.933998028894841070e+00,-2.776481223327339695e-02,4.036762841128114232e+00
7.070000000000000000e+02,-1.500000000000000000e+00,8.469202898550755032e-01,8.633350696181038009e-01,3.934280477853473901e+00,-2.781999921586706878e-02,4.037100477069341053e+00
7.080000000000000000e+02,-1.500000000000000000e+00,8.471014492753653480e-01,8.635732723706532887e-01,3.934563033084826245e+00,-2.787382362700561306e-02,4.037436856711831723e+00
7.090000000000000000e+02,-1.500000000000000000e+00,8.472826086956551928e-01,8.638099636909468693e-01,3.934845694504467417e+00,-2.792631910869812495e-02,4.037772013613166067e+00
7.100000000000000000e+02,-1.500000000000000000e+00,8.474637681159450375e-01,8.640451771930428571e-01,3.935128462027833951e+00,-2.797751847232953296e-02,4.038105980500163561e+00
7.110000000000000000e+02,-1.500000000000000000e+00,8.476449275362348823e-01,8.642789458945998593e-01,3.935411335570220714e+00,-2.802745371916878780e-02,4.038438789289389597e+00
7.120000000000000000e+02,-1.500000000000000000e+00,8.478260869565247271e-01,8.645113022188805063e-01,3.935694315046786240e+00,-2.807615606037069597e-02,4.038770471107156368e+00
7.130000000000000000e+02,-1.500000000000000000e+00,8.480072463768145719e-01,8.647422779973746865e-01,3.935977400372554502e+00,-2.812365593648390172e-02,4.039101056309037929e+00
7.140000000000000000e+02,-1.500000000000000000e+00,8.481884057971044166e-01,8.649719044729875517e-01,3.936260591462408254e+00,-2.816998303647723009e-02,4.039430574498885207e+00
7.150000000000000000e+02,-1.500000000000000000e+00,8.483695652173942614e-01,8.652002123037434433e-01,3.936543888231097021e+00,-2.821516631629624947e-02,4.039759054547393369e+00
7.160000000000000000e+02,-1.500000000000000000e+00,8.485507246376841062e-01,8.654272315669697679e-01,3.936827290593230444e+00,-2.825923401696169013e-02,4.040086524610192242e+00
7.170000000000000000e+02,-1.500000000000000000e+00,8.487318840579739510e-01,8.656529917639156357e-01,3.937110798463281824e+00,-2.830221368222099118e-02,4.040413012145503302e+00
7.180000000000000000e+02,-1.500000000000000000e+00,8.489130434782637957e-01,8.658775218247640737e-01,3.937394411755590351e+00,-2.834413217576404673e-02,4.040738543931354343e+00
7.190000000000000000e+02,-1.500000000000000000e+00,8.490942028985536405e-01,8.661008501140101679e-01,3.937678130384354880e+00,-2.838501569801388583e-02,4.041063146082368718e+00
7.200000000000000000e+02,-1.500000000000000000e+00,8.492753623188434853e-01,8.663230044361659443e-01,3.937961954263641040e+00,-2.842488980250278477e-02,4.041386844066144235e+00
7.210000000000000000e+02,-1.500000000000000000e+00,8.494565217391333301e-01,8.665440120417526870e-01,3.938245883307376349e+00,-2.846377941184406041e-02,4.041709662719219942e+00
7.220000000000000000e+02,-1.500000000000000000e+00,8.496376811594231748e-01,8.667638996335746970e-01,3.938529917429351102e+00,-2.850170883330951574e-02,4.042031626262660993e+00
7.230000000000000000e+02,-1.500000000000000000e+00,8.498188405797130196e-01,8.669826933732173169e-01,3.938814056543223252e+00,-2.853870177402227648e-02,4.042352758317245609e+00
7.240000000000000000e+02,-1.500000000000000000e+00,8.500000000000028644e-01,8.672004188877620035e-01,3.939098300562509536e+00,-2.857478135577450756e-02,4.042673081918284339e+00
7.250000000000000000e+02,-1.500000000000000000e+00,8.501811594202927092e-01,8.674171012766906941e-01,3.939382649400595682e+00,-2.860997012947929380e-02,4.042992619530075160e+00
7.260000000000000000e+02,-1.500000000000000000e+00,8.503623188405825539e-01,8.676327651189517098e-01,3.939667102970728418e+00,-2.864429008926569487e-02,4.043311393059993541e+00
7.270000000000000000e+02,-1.500000000000000000e+00,8.505434782608723987e-01,8.678474344801714313e-01,3.939951661186018583e+00,-2.867776268622578353e-02,4.043629423872244111e+00
7.280000000000000000e+02,-1.500000000000000000e+00,8.507246376811622435e-01,8.680611329199894310e-01,3.940236323959445119e+00,-2.871040884182228872e-02,4.043946732801266819e+00
7.290000000000000000e+02,-1.500000000000000000e+00,8.509057971014520882e-01,8.682738834994955246e-01,3.940521091203846638e+00,-2.874224896096518045e-02,4.044263340164811815e+00
7.300000000000000000e+02,-1.500000000000000000e+00,8.510869565217419330e-01,8.684857087887559723e-01,3.940805962831930742e+00,-2.877330294476540540e-02,4.044579265776696353e+00
7.310000000000000000e+02,-1.500000000000000000e+00,8.512681159420317778e-01,8.686966308744136223e-01,3.941090938756266482e+00,-2.880359020297373202e-02,4.044894528959240176e+00
7.320000000000000000e+02,-1.500000000000000000e+00,8.514492753623216226e-01,8.689066713673385678e-01,3.941376018889288790e+00,-2.883312966611247322e-02,4.045209148555400702e+00
7.330000000000000000e+02,-1.500000000000000000e+00,8.516304347826114673e-01,8.691158514103259902e-01,3.941661203143299819e+00,-2.886193979730768480e-02,4.045523142940607109e+00
7.340000000000000000e+02,-1.500000000000000000e+00,8.518115942029013121e-01,8.693241916858190921e-01,3.941946491430462274e+00,-2.889003860382921215e-02,4.045836530034291556e+00
7.350000000000000000e+02,-1.500000000000000000e+00,8.519927536231911569e-01,8.695317124236509043e-01,3.942231883662808745e+00,-2.891744364834582248e-02,4.046149327311153954e+00
7.360000000000000000e+02,-1.500000000000000000e+00,8.521739130434810017e-01,8.697384334087927549e-01,3.942517379752234596e+00,-2.894417205990245170e-02,4.046461551812137181e+00
7.370000000000000000e+02,-1.500000000000000000e+00,8.523550724637708464e-01,8.699443739890925231e-01,3.942802979610499747e+00,-2.897024054462640427e-02,4.046773220155126083e+00
7.380000000000000000e+02,-1.500000000000000000e+00,8.525362318840606912e-01,8.701495530830084535e-01,3.943088683149233109e+00,-2.899566539616923316e-02,4.047084348545402221e+00
7.390000000000000000e+02,-1.500000000000000000e+00,8.527173913043505360e-01,8.703539891873088852e-01,3.943374490279925038e+00,-2.902046250589080181e-02,4.047394952785815292e+00
7.400000000000000000e+02,-1.500000000000000000e+00,8.528985507246403808e-01,8.705577003847464468e-01,3.943660400913936215e+00,-2.904464737279190481e-02,4.047705048286728058e+00
7.410000000000000000e+02,-1.500000000000000000e+00,8.530797101449302255e-01,8.707607043516928380e-01,3.943946414962489655e+00,-2.906823511320163686e-02,4.048014650075691279e+00
7.420000000000000000e+02,-1.500000000000000000e+00,8.532608695652200703e-01,8.709630183657255387e-01,3.944232532336674701e+00,-2.909124047022559889e-02,4.048323772806900145e+00
7.430000000000000000e+02,-1.500000000000000000e+00,8.534420289855099151e-01,8.711646593131635585e-01,3.944518752947448803e+00,-2.911367782296081855e-02,4.048632430770410018e+00
7.440000000000000000e+02,-1.500000000000000000e+00,8.536231884057997599e-01,8.713656436965451224e-01,3.944805076705633962e+00,-2.913556119548315476e-02,4.048940637901116801e+00
7.450000000000000000e+02,-1.500000000000000000e+00,8.538043478260896046e-01,8.715659876420410734e-01,3.945091503521920284e+00,-2.915690426561279650e-02,4.049248407787533033e+00
7.460000000000000000e+02,-1.500000000000000000e+00,8.539855072463794494e-01,8.717657069067998865e-01,3.945378033306861987e+00,-2.917772037346335126e-02,4.049555753680325942e+00
7.470000000000000000e+02,-1.500000000000000000e+00,8.541666666666692942e-01,8.719648168862212945e-01,3.945664665970880502e+00,-2.919802252977984902e-02,4.049862688500660113e+00
7.480000000000000000e+02,-1.500000000000000000e+00,8.543478260869591390e-01,8.721633326211509774e-01,3.945951401424266258e+00,-2.921782342407087951e-02,4.050169224848337635e+00
7.490000000000000000e+02,-1.500000000000000000e+00,8.545289855072489837e-01,8.723612688049980912e-01,3.946238239577173346e+00,-2.923713543253994573e-02,4.050475375009713552e+00
7.500000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.725586397907653113e-01,3.946525180339625294e+00,-2.925597062582100186e-02,3.975781150965446376e+00
7.510000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.725516984654398955e-01,3.946525180339625294e+00,-2.853363813737296376e-02,3.975058818476998379e+00
7.520000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.725233412823448775e-01,3.946525180339625294e+00,-2.782914010160950080e-02,3.974354320441234822e+00
7.530000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.724752023433621773e-01,3.946525180339625294e+00,-2.714203618432490389e-02,3.973667216523950163e+00
7.540000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.724088181119910024e-01,3.946525180339625294e+00,-2.647189692320374432e-02,3.972997077262828913e+00
7.550000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.723256325421174795e-01,3.946525180339625294e+00,-2.581830345939293420e-02,3.972343483799018138e+00
7.560000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.722270020249897060e-01,3.946525180339625294e+00,-2.518084727570131867e-02,3.971706027615326651e+00
7.570000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.721142001425340462e-01,3.946525180339625294e+00,-2.455912994126313240e-02,3.971084310280888374e+00
7.580000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.719884222199869583e-01,3.946525180339625294e+00,-2.395276286250573594e-02,3.970477943202130877e+00
7.590000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.718507896745625319e-01,3.946525180339625294e+00,-2.336136704026598246e-02,3.969886547379891439e+00
7.600000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.717023541599036029e-01,3.946525180339625294e+00,-2.278457283290340543e-02,3.969309753172528765e+00
7.610000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.715441015083943421e-01,3.946525180339625294e+00,-2.222201972526215846e-02,3.968747200064887348e+00
7.620000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.713769554751317203e-01,3.946525180339625294e+00,-2.167335610333730872e-02,3.968198536442962610e+00
7.630000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.712017812887318247e-01,3.946525180339625294e+00,-2.113823903450463490e-02,3.967663419374130029e+00
7.640000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.710193890151324281e-01,3.946525180339625294e+00,-2.061633405317658124e-02,3.967141514392801938e+00
7.650000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.708305367411229847e-01,3.946525180339625294e+00,-2.010731495175037062e-02,3.966632495291375626e+00
7.660000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.706359335849196412e-01,3.946525180339625294e+00,-1.961086357671763120e-02,3.966136043916343112e+00
7.670000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.704362425412276449e-01,3.946525180339625294e+00,-1.912666962980810390e-02,3.965651849969433318e+00
7.680000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.702320831684300373e-01,3.946525180339625294e+00,-1.865443047404312382e-02,3.965179610813668543e+00
7.690000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.700240341254843468e-01,3.946525180339625294e+00,-1.819385094457764626e-02,3.964719031284202888e+00
7.700000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.698126355660594777e-01,3.946525180339625294e+00,-1.774464316421262011e-02,3.964269823503837831e+00
7.710000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.695983913972440416e-01,3.946525180339625294e+00,-1.730652636346236353e-02,3.963831706703087487e+00
7.720000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.693817714099918437e-01,3.946525180339625294e+00,-1.687922670506449702e-02,3.963404407044689659e+00
7.730000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.691632132881885742e-01,3.946525180339625294e+00,-1.646247711282273693e-02,3.962987657452448076e+00
7.740000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.689431245029766160e-01,3.946525180339625294e+00,-1.605601710467558299e-02,3.962581197444301040e+00
7.750000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.687218840987531721e-01,3.946525180339625294e+00,-1.565959262988654566e-02,3.962184772969511659e+00
7.760000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.684998443767827370e-01,3.946525180339625294e+00,-1.527295591025417190e-02,3.961798136249879310e+00
7.770000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.682773324823592764e-01,3.946525180339625294e+00,-1.489586528524259983e-02,3.961421045624867965e+00
7.780000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.680546519008742745e-01,3.946525180339625294e+00,-1.452808506093585320e-02,3.961053265400561241e+00
7.790000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.678320838680858573e-01,3.946525180339625294e+00,-1.416938536272148094e-02,3.960694565702346903e+00
7.800000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.676098886994368931e-01,3.946525180339625294e+00,-1.381954199161143128e-02,3.960344722331236689e+00
7.810000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.673883070431395170e-01,3.946525180339625294e+00,-1.347833628411039368e-02,3.960003516623735731e+00
7.820000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.671675610613832630e-01,3.946525180339625294e+00,-1.314555497554399134e-02,3.959670735315169221e+00
7.830000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.669478555438511203e-01,3.946525180339625294e+00,-1.282099006676142017e-02,3.959346170406386811e+00
7.840000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.667293789573993212e-01,3.946525180339625294e+00,-1.250443869412920690e-02,3.959029619033754610e+00
7.850000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.665123044356438653e-01,3.946525180339625294e+00,-1.219570300273483537e-02,3.958720883342360164e+00
7.860000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.662967907118862554e-01,3.946525180339625294e+00,-1.189459002272098484e-02,3.958419770362346490e+00
7.870000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.660829829986929074e-01,3.946525180339625294e+00,-1.160091154867308634e-02,3.958126091888298337e+00
7.880000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.658710138171026305e-01,3.946525180339625294e+00,-1.131448402198481640e-02,3.957839664361610055e+00
7.890000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.656610037784939760e-01,3.946525180339625294e+00,-1.103512841612798619e-02,3.957560308755753375e+00
7.900000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.654530623217400187e-01,3.946525180339625294e+00,-1.076267012475514047e-02,3.957287850464380252e+00
7.910000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.652472884082400562e-01,3.946525180339625294e+00,-1.049693885256489968e-02,3.957022119192190157e+00
7.920000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.650437711772507310e-01,3.946525180339625294e+00,-1.023776850886185842e-02,3.956762948848487227e+00
7.930000000000000000e+02,0.000000000000000000e+00,8.547101449275388285e-01,8.648425905637739941e-01,3.946525180339625294e+00,-9.984997103744492827e-03,3.956510177443369969e+00
